image_id,diagnosis,mri_intensity_mean,mri_intensity_std,mri_intensity_variance,mri_intensity_skewness,mri_intensity_kurtosis,mri_intensity_entropy,mri_intensity_energy,mri_intensity_rms,mri_intensity_p10,mri_intensity_p90,mri_dynamic_range,mri_edge_density,mri_laplacian_sharpness,mri_foreground_ratio,mri_spatial_contrast,mri_spatial_homogeneity,mri_spatial_dissimilarity,mri_spatial_correlation,mri_glcm_energy,mri_hemispheric_symmetry,mri_high_freq_fourier_ratio,mri_compactness,mri_contrast_to_noise,mri_tissue_heterogeneity
Tr-no_271.jpg,0,0.1885,0.225,0.0506,1.4551,1.6745,3.5264,0.0862,0.2936,0.0157,0.4784,0.4627,0.2692,0.0166,0.4541,0.0044,0.9959,0.0307,0.9563,0.992,0.8617,0.3627,50.0,20.0,0.1057
Tr-no_293.jpg,0,0.2118,0.1695,0.0287,0.9124,1.1259,3.7488,0.0736,0.2713,0.0157,0.3804,0.3647,0.379,0.0133,0.6864,0.006,0.9943,0.0421,0.8954,0.9889,0.834,0.3262,50.0,13.4329,0.0635
Tr-no_314.jpg,0,0.2101,0.2315,0.0536,1.5332,2.0664,3.0733,0.0978,0.3127,0.0392,0.4941,0.4549,0.3132,0.0202,0.4683,0.0075,0.9935,0.0324,0.9305,0.9878,0.8716,0.3033,50.0,20.0,0.1147
Tr-no_336.jpg,0,0.3736,0.1967,0.0387,-0.4065,-0.6441,4.3275,0.1783,0.4222,0.0431,0.5843,0.5412,0.3378,0.0102,0.8602,0.0032,0.997,0.0355,0.9593,0.994,0.7184,0.3553,50.0,19.3462,0.0806
Tr-no_358.jpg,0,0.3704,0.2992,0.0895,0.0083,-1.5733,4.2052,0.2267,0.4761,0.0,0.7059,0.7059,0.3493,0.006,0.6935,0.0046,0.9956,0.0347,0.9743,0.9915,0.8039,0.1864,50.0,18.8209,0.1836
Tr-no_38.jpg,0,0.3006,0.2739,0.075,0.7804,-0.0928,4.2506,0.1654,0.4067,0.0078,0.6902,0.6824,0.8474,0.2532,0.6708,0.0452,0.9656,0.1246,0.6987,0.9383,0.6639,0.6379,50.0,20.0,0.1952
Tr-no_400.jpg,0,0.2041,0.2336,0.0545,1.539,2.0943,3.0764,0.0962,0.3102,0.0316,0.4901,0.4585,0.3154,0.0206,0.4648,0.0076,0.9934,0.0324,0.9303,0.9876,0.8708,0.3037,50.0,20.0,0.1167
Tr-no_422.jpg,0,0.2582,0.2677,0.0717,0.582,-1.157,3.8592,0.1383,0.3719,0.0,0.6314,0.6314,0.4077,0.0556,0.5097,0.0115,0.9902,0.0549,0.9195,0.9818,0.8229,0.4884,50.0,18.4183,0.1549
Tr-no_444.jpg,0,0.118,0.189,0.0357,1.7178,2.8312,2.4889,0.0497,0.2228,0.0,0.3882,0.3882,0.1963,0.0281,0.3312,0.0051,0.9956,0.0263,0.9284,0.9917,0.8865,0.4917,50.0,20.0,0.0766
Tr-no_466.jpg,0,0.3069,0.3376,0.114,0.6589,-1.0045,3.858,0.2082,0.4562,0.0,0.8392,0.8392,0.969,0.249,0.5462,0.0487,0.9623,0.1283,0.7864,0.9322,0.462,0.56,50.0,20.0,0.2766
Tr-no_488.jpg,0,0.298,0.2635,0.0694,0.7886,0.0717,4.1665,0.1582,0.3978,0.0196,0.6549,0.6353,0.5523,0.0684,0.6541,0.0158,0.9863,0.0685,0.886,0.9742,0.7038,0.4787,50.0,20.0,0.1547
Tr-no_509.jpg,0,0.3704,0.2993,0.0896,0.0091,-1.5737,4.2091,0.2268,0.4762,0.0,0.7059,0.7059,0.3542,0.0066,0.6933,0.0047,0.9955,0.0357,0.9737,0.9913,0.8027,0.198,50.0,18.7269,0.1838
Tr-no_530.jpg,0,0.1885,0.2249,0.0506,1.4556,1.6741,3.5209,0.0861,0.2934,0.0157,0.4784,0.4627,0.2672,0.0157,0.4541,0.0043,0.996,0.0302,0.9572,0.9922,0.8627,0.3554,50.0,20.0,0.1055
Tr-no_552.jpg,0,0.2077,0.2356,0.0555,1.6268,2.3034,3.1319,0.0987,0.3141,0.0392,0.4882,0.449,0.3599,0.0646,0.4631,0.0142,0.9886,0.0469,0.8724,0.9792,0.8492,0.4522,50.0,20.0,0.1252
Tr-no_574.jpg,0,0.2333,0.3469,0.1203,1.2504,0.0253,2.8615,0.1747,0.418,0.0039,0.949,0.9451,0.8077,0.606,0.3773,0.087,0.9444,0.1445,0.6382,0.907,0.5961,0.6599,50.0,20.0,0.3277
Tr-no_596.jpg,0,0.2624,0.3247,0.1054,0.7219,-0.9641,3.0676,0.1743,0.4174,0.0,0.7216,0.7216,0.4213,0.0562,0.4321,0.0139,0.9895,0.0439,0.9338,0.9812,0.8597,0.3704,50.0,20.0,0.2248
Tr-no_617.jpg,0,0.2003,0.2115,0.0447,1.2427,1.2097,3.6232,0.0849,0.2913,0.0277,0.4783,0.4506,0.2852,0.017,0.4877,0.0051,0.9953,0.031,0.9427,0.9909,0.8037,0.3329,50.0,20.0,0.0946
Tr-no_639.jpg,0,0.1667,0.1912,0.0365,1.0962,-0.2444,3.1375,0.0643,0.2536,0.0289,0.474,0.4451,0.1179,0.0011,0.3625,0.0007,0.9993,0.012,0.9901,0.9986,0.9275,0.1546,50.0,20.0,0.0738
Tr-no_660.jpg,0,0.3073,0.2717,0.0738,0.7632,-0.2074,4.1325,0.1682,0.4101,0.0,0.7714,0.7714,0.4822,0.0148,0.7108,0.0082,0.9924,0.0462,0.9444,0.9853,0.7132,0.2209,50.0,20.0,0.1558
Tr-no_682.jpg,0,0.3373,0.3227,0.1041,0.6077,-1.3255,3.2778,0.2179,0.4668,0.0658,0.7901,0.7243,0.3068,0.0147,0.573,0.0058,0.9948,0.0312,0.9721,0.9901,0.8736,0.2584,50.0,20.0,0.2141
Tr-no_703.jpg,0,0.2199,0.1756,0.0308,0.918,1.1435,3.824,0.0792,0.2815,0.0163,0.3943,0.378,0.3982,0.0149,0.693,0.0065,0.9938,0.0446,0.8938,0.988,0.8259,0.333,50.0,13.7438,0.0682
Tr-no_725.jpg,0,0.1898,0.2287,0.0523,1.0417,0.5783,3.0268,0.0883,0.2972,0.0,0.4667,0.4667,0.2774,0.0204,0.4666,0.0062,0.9945,0.0305,0.9405,0.9896,0.8843,0.3512,50.0,20.0,0.1108
Tr-no_747.jpg,0,0.1839,0.1955,0.0382,0.7466,-0.9413,3.4179,0.072,0.2684,0.0,0.4863,0.4863,0.1909,0.0113,0.5916,0.0033,0.9969,0.0243,0.9569,0.9941,0.9132,0.3832,50.0,9.6667,0.0798
Tr-no_769.jpg,0,0.2954,0.2583,0.0667,0.717,-0.1854,4.355,0.154,0.3924,0.0196,0.6392,0.6196,0.6996,0.1131,0.6606,0.0242,0.9796,0.093,0.8188,0.9619,0.6048,0.5196,50.0,19.698,0.1576
Tr-no_790.jpg,0,0.1997,0.1889,0.0357,1.3583,2.4476,3.264,0.0756,0.2749,0.0471,0.4,0.3529,0.2563,0.0121,0.4948,0.0054,0.9953,0.0287,0.9245,0.9911,0.8114,0.2945,50.0,20.0,0.0768
Tr-no_811.jpg,0,0.275,0.3131,0.098,0.8,-0.4954,3.4936,0.1737,0.4167,0.0,0.7176,0.7176,0.5827,0.0756,0.5181,0.0205,0.9832,0.0687,0.8953,0.9691,0.659,0.3971,50.0,20.0,0.2166
Tr-no_833.jpg,0,0.1771,0.1835,0.0337,1.7243,3.7335,3.6279,0.065,0.255,0.0118,0.3882,0.3765,0.4439,0.0612,0.6136,0.0123,0.989,0.0597,0.8167,0.9791,0.7811,0.5438,50.0,15.6695,0.0797
Tr-no_855.jpg,0,0.285,0.2139,0.0458,0.6229,-0.1418,4.1957,0.127,0.3564,0.0392,0.5882,0.549,0.3301,0.0058,0.7337,0.0037,0.9964,0.034,0.9596,0.993,0.723,0.2398,50.0,20.0,0.0952
Tr-no_877.jpg,0,0.2542,0.2151,0.0463,0.7257,-0.0948,3.3933,0.1109,0.333,0.051,0.502,0.451,0.2701,0.0082,0.5661,0.004,0.9963,0.0285,0.9569,0.9927,0.7971,0.2408,50.0,20.0,0.0965
Tr-no_899.jpg,0,0.2442,0.1894,0.0359,0.189,-1.2589,4.007,0.0955,0.3091,0.0154,0.4974,0.4821,0.2322,0.0032,0.6824,0.0017,0.9984,0.0234,0.9766,0.9967,0.7923,0.213,50.0,14.7512,0.0734
Tr-no_92.jpg,0,0.3052,0.2698,0.0728,0.9293,0.2042,3.9626,0.1659,0.4073,0.0392,0.698,0.6588,0.4456,0.0283,0.6392,0.0108,0.9905,0.0499,0.9257,0.9822,0.686,0.3342,50.0,20.0,0.1564
Tr-no_941.jpg,0,0.1649,0.3019,0.0911,1.6891,1.4281,2.3761,0.1183,0.344,0.0,0.7098,0.7098,0.6308,0.4777,0.2761,0.0611,0.9598,0.1088,0.6649,0.9319,0.6733,0.6635,50.0,20.0,0.2433
Tr-no_963.jpg,0,0.2713,0.2279,0.0519,0.7561,0.1197,4.1523,0.1255,0.3543,0.0314,0.5647,0.5333,0.4087,0.0277,0.6487,0.0082,0.9927,0.0434,0.921,0.9861,0.8305,0.3584,50.0,20.0,0.1121
Tr-no_985.jpg,0,0.2174,0.2045,0.0418,1.1647,1.5183,3.6884,0.0891,0.2985,0.0316,0.4625,0.4308,0.2233,0.0058,0.562,0.0025,0.9976,0.0229,0.9705,0.9954,0.84,0.2504,50.0,20.0,0.0861
Tr-pi_1005.jpg,1,0.2183,0.1376,0.0189,0.6562,1.1801,3.8874,0.0666,0.258,0.0325,0.3659,0.3333,0.2828,0.0082,0.7915,0.0024,0.9977,0.028,0.9364,0.9954,0.7868,0.2822,50.0,12.7386,0.0403
Tr-pi_1027.jpg,1,0.2225,0.1527,0.0233,0.8523,2.2571,3.8069,0.0728,0.2699,0.0159,0.3745,0.3586,0.2608,0.0059,0.7729,0.0026,0.9975,0.0244,0.9438,0.9952,0.7442,0.2196,50.0,12.5116,0.0493
Tr-pi_1049.jpg,1,0.3683,0.198,0.0392,0.3448,0.0537,4.4722,0.1749,0.4182,0.0902,0.6039,0.5137,0.3668,0.0202,0.9582,0.0074,0.9932,0.0485,0.9061,0.9868,0.7159,0.3576,50.0,12.5038,0.0858
Tr-pi_1070.jpg,1,0.2229,0.1569,0.0246,0.3522,-0.1689,3.8208,0.0743,0.2725,0.017,0.4,0.383,0.256,0.0092,0.7293,0.0028,0.9973,0.0277,0.9434,0.9948,0.6952,0.3075,50.0,16.3851,0.052
Tr-pi_1092.jpg,1,0.1912,0.2009,0.0404,1.0031,0.2695,3.5944,0.0769,0.2773,0.0122,0.5,0.4878,0.2742,0.0103,0.5026,0.0035,0.9966,0.0294,0.9565,0.9934,0.8351,0.2759,50.0,20.0,0.0842
Tr-pi_1113.jpg,1,0.1756,0.1589,0.0253,0.7516,0.5238,3.2881,0.0561,0.2369,0.0082,0.3592,0.351,0.2025,0.0043,0.6031,0.0017,0.9983,0.0188,0.9656,0.9967,0.8084,0.2242,50.0,19.9669,0.0522
Tr-pi_1135.jpg,1,0.1662,0.1836,0.0337,1.0054,0.6319,3.1447,0.0613,0.2476,0.0,0.3586,0.3586,0.2128,0.0109,0.4949,0.003,0.9972,0.023,0.9561,0.9946,0.8587,0.3244,50.0,19.5369,0.0704
Tr-pi_1157.jpg,1,0.1957,0.1514,0.0229,1.1247,2.0527,3.8232,0.0612,0.2475,0.0204,0.3551,0.3347,0.2792,0.0086,0.7167,0.0028,0.9973,0.0285,0.939,0.9948,0.7564,0.2727,50.0,13.1965,0.0487
Tr-pi_1179.jpg,1,0.2025,0.1832,0.0335,1.0154,0.8645,3.8144,0.0746,0.273,0.0281,0.4217,0.3936,0.2486,0.0065,0.5893,0.0026,0.9974,0.0276,0.9605,0.995,0.8485,0.244,50.0,20.0,0.0697
Tr-pi_120.jpg,1,0.2718,0.2029,0.0412,0.4988,-0.2407,4.0994,0.1151,0.3392,0.0121,0.5628,0.5506,0.337,0.0123,0.7369,0.0043,0.9959,0.0383,0.9483,0.9919,0.7944,0.3212,50.0,20.0,0.0866
Tr-pi_1221.jpg,1,0.1999,0.155,0.024,1.0346,1.582,3.8572,0.064,0.2529,0.0242,0.371,0.3468,0.2562,0.0076,0.7015,0.0025,0.9976,0.0256,0.9482,0.9954,0.7298,0.26,50.0,13.3789,0.0505
Tr-pi_1243.jpg,1,0.2066,0.1366,0.0187,0.7305,1.0486,3.8157,0.0613,0.2477,0.0269,0.3632,0.3363,0.2505,0.0062,0.7767,0.0023,0.9979,0.0248,0.9391,0.9958,0.7783,0.2699,50.0,11.2695,0.0396
Tr-pi_1265.jpg,1,0.1386,0.1575,0.0248,0.8845,-0.2058,3.0124,0.044,0.2098,0.0,0.3725,0.3725,0.1827,0.0061,0.4756,0.002,0.9981,0.0199,0.9604,0.9962,0.872,0.3041,50.0,17.4618,0.0516
Tr-pi_1287.jpg,1,0.1371,0.0998,0.01,0.5607,-0.1536,3.2145,0.0288,0.1696,0.0306,0.262,0.2314,0.156,0.0035,0.57,0.001,0.999,0.0177,0.9491,0.998,0.9196,0.3181,50.0,10.778,0.0209
Tr-pi_1308.jpg,1,0.2159,0.174,0.0303,1.0639,2.0595,3.8804,0.0769,0.2773,0.0119,0.3968,0.3849,0.2752,0.0057,0.7043,0.0024,0.9977,0.0249,0.96,0.9954,0.7772,0.2121,50.0,13.2351,0.0629
Tr-pi_133.jpg,1,0.1434,0.1555,0.0242,0.9055,0.5926,2.8885,0.0448,0.2115,0.0,0.3128,0.3128,0.1719,0.0066,0.5061,0.0023,0.9979,0.0182,0.9533,0.9959,0.874,0.3004,50.0,20.0,0.0506
Tr-pi_1351.jpg,1,0.1941,0.1684,0.0284,0.9357,1.3165,3.6805,0.066,0.257,0.012,0.3855,0.3735,0.2327,0.006,0.6415,0.0021,0.998,0.0224,0.9626,0.996,0.752,0.2449,50.0,15.7743,0.0588
Tr-pi_1373.jpg,1,0.1928,0.1374,0.0189,1.1371,2.9043,3.7539,0.056,0.2367,0.0258,0.3133,0.2876,0.2483,0.0074,0.7447,0.0024,0.9978,0.0252,0.9366,0.9956,0.7731,0.2823,50.0,11.1144,0.0402
Tr-pi_1395.jpg,1,0.1919,0.159,0.0253,0.6153,-0.158,3.6866,0.0621,0.2492,0.0277,0.3834,0.3557,0.258,0.0083,0.5948,0.0029,0.9972,0.0291,0.9436,0.9946,0.8608,0.2876,50.0,20.0,0.0534
Tr-pi_156.jpg,1,0.1753,0.1569,0.0246,0.8027,0.4546,3.4042,0.0554,0.2353,0.0169,0.3418,0.3249,0.2219,0.0071,0.5632,0.0026,0.9975,0.0252,0.948,0.9951,0.8954,0.2871,50.0,15.9689,0.0518
Tr-pi_178.jpg,1,0.2241,0.1573,0.0247,0.4989,0.0764,3.9358,0.0749,0.2738,0.029,0.4232,0.3942,0.2803,0.0091,0.7242,0.0031,0.9969,0.0315,0.9364,0.994,0.8738,0.285,50.0,17.5811,0.0526
Tr-pi_2.jpg,1,0.1997,0.1687,0.0285,1.0837,1.7588,3.6944,0.0684,0.2615,0.0199,0.3625,0.3426,0.2713,0.008,0.6466,0.003,0.9972,0.0275,0.9479,0.9945,0.745,0.2453,50.0,18.4297,0.0599
Tr-pi_220.jpg,1,0.1224,0.1617,0.0261,1.4462,1.5693,2.8391,0.0411,0.2028,0.0,0.3347,0.3347,0.1806,0.0067,0.3783,0.0024,0.9977,0.0197,0.9533,0.9955,0.8955,0.2971,50.0,16.5922,0.0547
Tr-pi_242.jpg,1,0.1798,0.1855,0.0344,0.7248,-0.209,3.2843,0.0667,0.2583,0.0,0.4017,0.4017,0.2074,0.0073,0.5224,0.0024,0.9977,0.0226,0.9657,0.9955,0.8866,0.2881,50.0,18.6195,0.0712
Tr-pi_264.jpg,1,0.2121,0.1785,0.0319,0.7703,0.207,3.7801,0.0768,0.2772,0.028,0.432,0.404,0.2616,0.0084,0.6091,0.0029,0.9972,0.0296,0.9544,0.9944,0.8603,0.268,50.0,20.0,0.0666
Tr-pi_286.jpg,1,0.2618,0.1869,0.0349,1.2203,1.3402,4.0711,0.1035,0.3217,0.0361,0.5422,0.506,0.284,0.0076,0.8421,0.0051,0.9952,0.0344,0.9264,0.9908,0.7969,0.2588,50.0,14.7436,0.075
Tr-pi_307.jpg,1,0.2132,0.1791,0.0321,0.7431,0.661,3.6797,0.0776,0.2785,0.0157,0.3843,0.3686,0.231,0.0054,0.6414,0.0022,0.9979,0.0216,0.9658,0.9959,0.7843,0.222,50.0,19.9172,0.0664
Tr-pi_329.jpg,1,0.1957,0.1857,0.0345,0.8873,0.2291,3.6289,0.0728,0.2698,0.0161,0.4556,0.4395,0.2656,0.01,0.5628,0.0033,0.9968,0.029,0.9526,0.9938,0.8415,0.2834,50.0,19.0316,0.0723
Tr-pi_350.jpg,1,0.1849,0.1292,0.0167,0.1903,-0.0814,3.3719,0.0509,0.2256,0.0084,0.3305,0.3222,0.2032,0.0063,0.7128,0.0021,0.9979,0.0228,0.9357,0.996,0.8346,0.3119,50.0,12.5824,0.0355
Tr-pi_372.jpg,1,0.1635,0.1679,0.0282,0.7967,-0.1586,3.4335,0.0549,0.2343,0.0,0.3828,0.3828,0.2368,0.0089,0.5233,0.0028,0.9972,0.0266,0.9495,0.9946,0.8258,0.3214,50.0,13.5824,0.0592
Tr-pi_394.jpg,1,0.1411,0.1457,0.0212,1.168,1.2454,2.9499,0.0411,0.2028,0.0083,0.3017,0.2934,0.1912,0.0055,0.5107,0.0021,0.998,0.0211,0.9514,0.996,0.8887,0.2656,50.0,17.153,0.0445
Tr-pi_415.jpg,1,0.2165,0.1524,0.0232,0.1906,-0.561,3.7767,0.0701,0.2648,0.0198,0.3834,0.3636,0.273,0.0093,0.6911,0.0025,0.9975,0.0309,0.9453,0.9951,0.882,0.339,50.0,16.9531,0.049
Tr-pi_437.jpg,1,0.1482,0.1632,0.0266,0.9575,0.6475,2.9245,0.0486,0.2205,0.0,0.3186,0.3186,0.1867,0.0064,0.5016,0.0024,0.9977,0.02,0.9551,0.9955,0.8683,0.2757,50.0,20.0,0.0556
Tr-pi_459.jpg,1,0.2371,0.1678,0.0282,0.9367,1.8222,3.9822,0.0844,0.2905,0.0196,0.4078,0.3882,0.2552,0.0051,0.7791,0.0022,0.9979,0.0241,0.9607,0.9958,0.7578,0.2236,50.0,14.5987,0.0585
Tr-pi_480.jpg,1,0.3091,0.1932,0.0373,-0.137,-1.2104,4.2015,0.1329,0.3646,0.0407,0.5285,0.4878,0.2799,0.011,0.8449,0.0032,0.997,0.0329,0.9576,0.994,0.8675,0.3411,50.0,10.4175,0.0778
Tr-pi_501.jpg,1,0.2106,0.1757,0.0309,0.5427,-0.1985,3.6462,0.0752,0.2743,0.0082,0.4239,0.4156,0.2485,0.0079,0.6448,0.0029,0.9972,0.0278,0.9529,0.9945,0.8154,0.2968,50.0,20.0,0.0646
Tr-pi_523.jpg,1,0.2202,0.1688,0.0285,0.8712,1.0483,3.9593,0.077,0.2775,0.0278,0.3849,0.3571,0.2574,0.0066,0.7076,0.0025,0.9976,0.026,0.9559,0.9953,0.7317,0.2504,50.0,16.0451,0.0595
Tr-pi_545.jpg,1,0.1627,0.1203,0.0145,1.1407,2.3488,3.609,0.041,0.2024,0.0263,0.2851,0.2588,0.2234,0.0059,0.6838,0.0017,0.9984,0.023,0.9426,0.9968,0.791,0.2876,50.0,10.0313,0.0306
Tr-pi_567.jpg,1,0.2404,0.164,0.0269,0.5325,0.8101,3.869,0.0847,0.291,0.012,0.4223,0.4104,0.2249,0.004,0.776,0.0018,0.9983,0.021,0.9667,0.9966,0.7596,0.2205,50.0,15.466,0.0556
Tr-pi_589.jpg,1,0.2384,0.147,0.0216,0.4968,0.8049,3.8705,0.0785,0.2801,0.0281,0.4056,0.3775,0.3204,0.0127,0.8095,0.0029,0.9972,0.0331,0.9336,0.9945,0.7329,0.3432,50.0,13.4823,0.0461
Tr-pi_61.jpg,1,0.2238,0.1786,0.0319,0.6349,0.1049,3.8931,0.082,0.2863,0.0236,0.4409,0.4173,0.2806,0.0095,0.6534,0.0034,0.9967,0.0314,0.9469,0.9936,0.8168,0.27,50.0,20.0,0.0672
Tr-pi_631.jpg,1,0.1736,0.1661,0.0276,0.9626,0.543,3.3971,0.0577,0.2402,0.0119,0.4048,0.3929,0.2266,0.0073,0.565,0.0023,0.9977,0.0244,0.9575,0.9955,0.8643,0.2811,50.0,17.3824,0.0575
Tr-pi_653.jpg,1,0.2451,0.1538,0.0237,0.3615,0.6097,3.9223,0.0837,0.2894,0.0197,0.4016,0.3819,0.2333,0.0045,0.7917,0.0018,0.9983,0.022,0.9616,0.9966,0.6673,0.2281,50.0,14.2202,0.0491
Tr-pi_675.jpg,1,0.215,0.189,0.0357,0.6333,-0.1681,3.7728,0.0819,0.2862,0.0159,0.4462,0.4303,0.2538,0.0089,0.5905,0.0033,0.9968,0.0286,0.9539,0.9938,0.8463,0.2866,50.0,19.023,0.0747
Tr-pi_697.jpg,1,0.1855,0.1477,0.0218,1.3302,2.7315,3.8085,0.0562,0.2371,0.0319,0.3466,0.3147,0.273,0.0085,0.6712,0.0027,0.9974,0.029,0.9382,0.9949,0.7588,0.278,50.0,12.9462,0.0463
Tr-pi_718.jpg,1,0.1923,0.1586,0.0251,0.8679,0.6847,3.7914,0.0621,0.2492,0.0281,0.3855,0.3574,0.2602,0.0101,0.6338,0.0031,0.997,0.0288,0.9384,0.9942,0.8271,0.3014,50.0,19.7249,0.0534
Tr-pi_74.jpg,1,0.2152,0.1693,0.0287,0.4355,-0.3258,3.7385,0.075,0.2739,0.0127,0.4051,0.3924,0.2584,0.0109,0.642,0.0035,0.9967,0.0295,0.9398,0.9935,0.8515,0.326,50.0,15.5217,0.0608
Tr-pi_761.jpg,1,0.1603,0.1729,0.0299,0.7336,-0.4426,3.0786,0.0556,0.2358,0.0,0.3875,0.3875,0.2079,0.0082,0.4958,0.0026,0.9975,0.0235,0.9569,0.9951,0.8672,0.3207,50.0,20.0,0.0624
Tr-pi_783.jpg,1,0.223,0.1758,0.0309,0.5785,-0.2417,4.0398,0.0806,0.284,0.0169,0.4641,0.4473,0.2688,0.01,0.6784,0.0033,0.9968,0.0307,0.9462,0.9938,0.8524,0.3093,50.0,12.661,0.0651
Tr-pi_804.jpg,1,0.2048,0.1592,0.0253,1.0354,1.6654,3.8689,0.0673,0.2594,0.0244,0.374,0.3496,0.2519,0.0078,0.706,0.0025,0.9976,0.0249,0.9504,0.9954,0.7285,0.2624,50.0,13.4191,0.0532
Tr-pi_826.jpg,1,0.1712,0.1636,0.0268,0.9542,0.6214,3.4606,0.0561,0.2368,0.0122,0.3837,0.3714,0.226,0.0078,0.5428,0.0025,0.9976,0.025,0.9535,0.9952,0.8605,0.2901,50.0,16.5349,0.056
Tr-pi_848.jpg,1,0.1473,0.1722,0.0297,1.1618,1.4434,2.7908,0.0514,0.2266,0.0,0.321,0.321,0.1705,0.0069,0.4719,0.0023,0.9978,0.0177,0.9608,0.9957,0.9017,0.278,50.0,20.0,0.0616
Tr-pi_87.jpg,1,0.213,0.166,0.0276,0.5367,-0.2807,3.7229,0.0729,0.2701,0.0162,0.4615,0.4453,0.2441,0.0073,0.6872,0.0024,0.9976,0.0274,0.9558,0.9953,0.8595,0.2881,50.0,15.6801,0.0576
Tr-pi_891.jpg,1,0.1712,0.1893,0.0358,0.9492,0.3379,3.138,0.0652,0.2552,0.0,0.3793,0.3793,0.2174,0.0103,0.4898,0.0031,0.9971,0.0235,0.9573,0.9944,0.8528,0.3128,50.0,20.0,0.0747
Tr-pi_912.jpg,1,0.1949,0.1482,0.022,0.265,-0.7322,3.5677,0.0599,0.2448,0.013,0.355,0.342,0.2053,0.0067,0.6309,0.0021,0.9979,0.0241,0.9516,0.9959,0.874,0.3353,50.0,13.4303,0.046
Tr-pi_934.jpg,1,0.2459,0.1541,0.0238,0.3415,0.5302,3.9547,0.0842,0.2902,0.0198,0.4032,0.3834,0.233,0.0044,0.7909,0.0018,0.9983,0.0218,0.9627,0.9967,0.6671,0.2285,50.0,14.2489,0.0493
Tr-pi_956.jpg,1,0.1781,0.1243,0.0154,1.0027,3.0445,3.645,0.0471,0.2171,0.0119,0.3095,0.2976,0.2253,0.0042,0.7484,0.0018,0.9983,0.0211,0.9414,0.9967,0.7911,0.2307,50.0,8.7828,0.0327
Tr-pi_978.jpg,1,0.2401,0.1879,0.0353,0.4812,-0.4516,3.8997,0.093,0.3049,0.0172,0.515,0.4979,0.2767,0.0089,0.6839,0.003,0.9971,0.0306,0.9572,0.9942,0.8314,0.2862,50.0,16.985,0.0736
